"","type","group","games_started","caught_stealing","stolen_bases","stolen_base_percentage","assists","put_outs","errors","chances","fielding","passed_ball","pickoffs","summary","games_played","fly_outs","ground_outs","runs","doubles","triples","home_runs","strike_outs","base_on_balls","intentional_walks","hits","hit_by_pitch","at_bats","ground_into_double_play","ground_into_triple_play","plate_appearances","total_bases","rbi","left_on_base","sac_bunts","sac_flies","catchers_interference","at_bats_per_home_run","game_type","num_teams","air_outs","avg","obp","slg","ops","number_of_pitches","babip","ground_outs_to_airouts","team_id","team_name","team_link","opponent_id","opponent_name","opponent_link","pitcher_id","pitcher_full_name","pitcher_link","pitcher_first_name","pitcher_last_name","batter_id","batter_full_name","batter_link","batter_first_name","batter_last_name","play_index","play_play_id","play_pitch_number","play_start_time","play_end_time","play_is_pitch","play_type","play_details_description","play_details_code","play_details_ball_color","play_details_trail_color","play_details_is_in_play","play_details_is_strike","play_details_is_ball","play_details_away_score","play_details_home_score","play_details_is_out","play_details_has_review","play_details_call_code","play_details_call_description","play_details_type_code","play_details_type_description","play_count_balls","play_count_strikes","play_count_outs","play_count_inning","play_pitch_data_start_speed","play_pitch_data_end_speed","play_pitch_data_strike_zone_top","play_pitch_data_strike_zone_bottom","play_pitch_data_zone","play_pitch_data_type_confidence","play_pitch_data_plate_time","play_pitch_data_extension","play_pitch_data_coordinates_a_y","play_pitch_data_coordinates_a_z","play_pitch_data_coordinates_pfx_x","play_pitch_data_coordinates_pfx_z","play_pitch_data_coordinates_p_x","play_pitch_data_coordinates_p_z","play_pitch_data_coordinates_v_x0","play_pitch_data_coordinates_v_y0","play_pitch_data_coordinates_v_z0","play_pitch_data_coordinates_x","play_pitch_data_coordinates_y","play_pitch_data_coordinates_x0","play_pitch_data_coordinates_y0","play_pitch_data_coordinates_z0","play_pitch_data_coordinates_a_x","play_pitch_data_breaks_break_angle","play_pitch_data_breaks_break_length","play_pitch_data_breaks_break_y","play_pitch_data_breaks_spin_rate","play_pitch_data_breaks_spin_direction","play_hit_data_launch_speed","play_hit_data_launch_angle","play_hit_data_total_distance","play_hit_data_trajectory","play_hit_data_hardness","play_hit_data_location","play_hit_data_coordinates_coord_x","play_hit_data_coordinates_coord_y","total_splits","type_display_name","group_display_name","player_id","game_pk"
"1","gameLog","fielding",1,0,0,".---",0,1,0,1,".000",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543257,631509
"2","gameLog","pitching",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543257,631509
"3","gameLog","hitting",NA,0,1,"1.000",NA,NA,NA,NA,NA,NA,0,"0-4 | K, RBI, SB",1,1,2,0,0,0,0,1,0,0,0,0,4,0,0,4,0,1,3,0,0,0,"-.--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543257,631509
"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0,NA,0,0,0,4,0,0,0,0,6,0,0,6,0,0,3,0,0,0,"-.--","R",2,2,".000",".000",".000",".000",27,".000","0.00",116,"Detroit Tigers","/api/v1/teams/116",145,"Chicago White Sox","/api/v1/teams/145",521230,"Liam Hendriks","/api/v1/people/521230","Liam","Hendriks",543257,"Robbie Grossman","/api/v1/people/543257","Robbie","Grossman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"vsPlayer5Y","hitting",543257,631509
"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"d28c5193-04a1-48fe-bd1b-22dd920dfb26",4,"2020-09-16T19:13:49.578Z","2020-09-16T19:13:57.247Z",TRUE,"pitch","Swinging Strike","S","rgba(170, 21, 11, 1.0)","rgba(153, 171, 0, 1.0)",FALSE,TRUE,FALSE,0,0,TRUE,FALSE,"S","Swinging Strike","KC","Knuckle Curve",0,3,1,1,83.2,78.7,3.15,1.52,8,2,0.447,5.1329,18.1749,-36.0104,3.1597,-2.5074,-0.0148,1.7347,3.743,-121.3682,-3.3979,117.57,191.94,-1.9733,50.0031,6.2106,4.8318,8.4,9.6,24,2801,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"playLog","hitting",543257,631509
"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"5e6b6bac-ac10-423c-951d-cdce46ba56a3",4,"2020-09-16T19:49:30.061Z","2020-09-16T19:49:44.371Z",TRUE,"pitch","In play, run(s)","E","rgba(26, 86, 190, 1.0)","rgba(50, 0, 221, 1.0)",TRUE,FALSE,FALSE,1,0,TRUE,FALSE,"E","In play, run(s)","SI","Sinker",2,1,1,3,92.5,85.9,3.15,1.52,4,2,0.4046,5.3625,25.371,-25.7186,-6.4851,3.4659,-0.3604,2.2999,6.1774,-134.6377,-5.1225,130.74,176.68,-1.8265,50.0018,6.015,-12.0735,22.8,6,24,2155,207,93.9,-29,6,"ground_ball","medium","3",150.08,169.74,NA,"playLog","hitting",543257,631509
"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"f9cdd401-7da7-4920-b0cc-dcc21d12b5b1",2,"2020-09-16T20:36:06.904Z","2020-09-16T20:36:12.841Z",TRUE,"pitch","In play, out(s)","X","rgba(26, 86, 190, 1.0)","rgba(0, 85, 254, 1.0)",TRUE,FALSE,FALSE,1,1,TRUE,FALSE,"X","In play, out(s)","CH","Changeup",1,0,3,5,84.3,78.8,3.15,1.52,4,2,0.4427,5.1859,19.9669,-26.3742,-6.7122,3.7235,-0.5252,2.6033,5.9089,-122.827,-3.5151,137.02,168.49,-2.0681,50.0014,6.2492,-10.4512,19.2,7.2,24,1822,217,64.1,-46,6,"ground_ball","medium","3",141.05,180.5,NA,"playLog","hitting",543257,631509
"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"edd80c8a-5471-4f81-a520-299073db0fda",4,"2020-09-16T21:12:38.331Z","2020-09-16T21:12:50.532Z",TRUE,"pitch","In play, out(s)","X","rgba(26, 86, 190, 1.0)","rgba(0, 0, 254, 1.0)",TRUE,FALSE,FALSE,3,1,TRUE,FALSE,"X","In play, out(s)","SL","Slider",0,2,3,7,89.5,84.7,3.15,1.52,8,2,0.4148,5.3236,19.6053,-29.2244,1.1506,1.6598,-0.0231,1.8274,1.3903,-130.5424,-6.2244,117.88,189.44,-0.7061,50.005,6.3586,2.0464,4.8,7.2,24,2598,123,85.6,45,289,"fly_ball","medium","9",178.35,89.6,NA,"playLog","hitting",543257,631509
