"","type","group","games_started","caught_stealing","stolen_bases","stolen_base_percentage","assists","put_outs","errors","chances","fielding","passed_ball","pickoffs","summary","games_played","fly_outs","ground_outs","runs","doubles","triples","home_runs","strike_outs","base_on_balls","intentional_walks","hits","hit_by_pitch","at_bats","ground_into_double_play","ground_into_triple_play","plate_appearances","total_bases","rbi","left_on_base","sac_bunts","sac_flies","catchers_interference","at_bats_per_home_run","play_index","play_play_id","play_pitch_number","play_start_time","play_end_time","play_is_pitch","play_type","play_details_description","play_details_code","play_details_ball_color","play_details_trail_color","play_details_is_in_play","play_details_is_strike","play_details_is_ball","play_details_away_score","play_details_home_score","play_details_is_out","play_details_has_review","play_details_call_code","play_details_call_description","play_details_type_code","play_details_type_description","play_count_balls","play_count_strikes","play_count_outs","play_count_inning","play_pitch_data_start_speed","play_pitch_data_end_speed","play_pitch_data_strike_zone_top","play_pitch_data_strike_zone_bottom","play_pitch_data_zone","play_pitch_data_type_confidence","play_pitch_data_plate_time","play_pitch_data_extension","play_pitch_data_coordinates_a_y","play_pitch_data_coordinates_a_z","play_pitch_data_coordinates_pfx_x","play_pitch_data_coordinates_pfx_z","play_pitch_data_coordinates_p_x","play_pitch_data_coordinates_p_z","play_pitch_data_coordinates_v_x0","play_pitch_data_coordinates_v_y0","play_pitch_data_coordinates_v_z0","play_pitch_data_coordinates_x","play_pitch_data_coordinates_y","play_pitch_data_coordinates_x0","play_pitch_data_coordinates_y0","play_pitch_data_coordinates_z0","play_pitch_data_coordinates_a_x","play_pitch_data_breaks_break_angle","play_pitch_data_breaks_break_length","play_pitch_data_breaks_break_y","play_pitch_data_breaks_spin_rate","play_pitch_data_breaks_spin_direction","play_hit_data_launch_speed","play_hit_data_launch_angle","play_hit_data_total_distance","play_hit_data_trajectory","play_hit_data_hardness","play_hit_data_location","play_hit_data_coordinates_coord_x","play_hit_data_coordinates_coord_y","total_splits","type_display_name","group_display_name","player_id","game_pk"
"1","gameLog","fielding",1,0,0,".---",0,1,0,1,".000",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642201,633534
"2","gameLog","pitching",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642201,633534
"3","gameLog","hitting",NA,0,0,".---",NA,NA,NA,NA,NA,NA,0,"1-5 | 3 K",1,0,0,0,0,0,0,3,0,0,1,0,5,0,0,5,1,0,7,0,0,0,"-.--",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642201,633534
"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"bc4d0a1e-ff96-4535-a07b-ac70b502b574",5,"2021-06-26T20:27:17.579Z","2021-06-26T20:27:26.226Z",TRUE,"pitch","Swinging Strike (Blocked)","W","rgba(170, 21, 11, 1.0)","rgba(0, 0, 254, 1.0)",FALSE,TRUE,FALSE,0,0,TRUE,FALSE,"W","Swinging Strike (Blocked)","SL","Slider",2,3,3,1,85.3,77.8,3.37,1.6,14,0.82,0.4443,6.303,28.2282,-31.2708,-0.2316,0.5863,0.2908,0.3217,1.4833,-123.9846,-6.5853,105.91,230.09,-0.2889,50.0009,5.6712,-0.3552,0,8.4,24,1930,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,"playLog","hitting",642201,633534
"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"81a75079-e25f-4092-8768-9a85daca0142",5,"2021-06-26T21:08:09.177Z","2021-06-26T21:08:17.623Z",TRUE,"pitch","Called Strike","C","rgba(170, 21, 11, 1.0)","rgba(0, 0, 254, 1.0)",FALSE,TRUE,FALSE,0,3,TRUE,FALSE,"C","Called Strike","SL","Slider",2,3,3,2,83.5,77.2,3.3102,1.6022,1,0.9,0.4493,6.0661,22.9655,-33.4781,2.3448,-0.8693,-0.4057,3.0832,1.2322,-121.7189,-0.8779,132.47,155.53,-1.2224,50.0014,6.3369,3.5319,6,9.6,24,2372,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,"playLog","hitting",642201,633534
"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"81211aee-cbc7-4c68-8f10-7e0ee52b5f0c",4,"2021-06-26T21:48:45.366Z","2021-06-26T21:48:53.992Z",TRUE,"pitch","In play, out(s)","X","rgba(26, 86, 190, 1.0)","rgba(0, 0, 254, 1.0)",TRUE,FALSE,FALSE,0,6,TRUE,FALSE,"X","In play, out(s)","SL","Slider",1,2,3,4,84.3,78,3.37,1.6,6,0.9,0.4452,5.9845,23.0596,-29.1963,0.4058,1.9377,0.3048,2.4813,3.5898,-122.7635,-3.0739,105.38,171.78,-1.2257,50.0022,6.2209,0.6217,2.4,8.4,24,2267,112,74.1,55,190,"popup","medium","4",156.94,131.42,NA,"playLog","hitting",642201,633534
"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"323e8054-14a8-45e7-9bec-6988d006433b",4,"2021-06-26T22:31:29.940Z","2021-06-26T22:31:37.726Z",TRUE,"pitch","Foul Tip","T","rgba(170, 21, 11, 1.0)","rgba(188, 0, 33, 1.0)",FALSE,TRUE,FALSE,0,6,TRUE,FALSE,"T","Foul Tip","FF","Four-Seam Fastball",1,3,3,6,96.5,88.1,3.37,1.6,3,0.89,0.3903,6.6048,32.5284,-12.2426,-1.0831,9.9997,0.6072,3.3887,3.8766,-140.468,-5.7338,93.85,147.28,-0.6515,50.0052,6.2561,-2.1594,6,2.4,24,2239,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,"playLog","hitting",642201,633534
"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"845bd208-614f-4320-882b-7a90d186f46a",1,"2021-06-26T23:17:21.116Z","2021-06-26T23:17:34.575Z",TRUE,"pitch","In play, no out","D","rgba(26, 86, 190, 1.0)","rgba(152, 0, 101, 1.0)",TRUE,FALSE,FALSE,0,8,FALSE,FALSE,"D","In play, no out","FC","Cutter",0,0,1,8,88.4,81.5,3.37,1.6,5,2,0.4251,6.1096,25.9086,-23.0402,2.0363,5.4253,0.1809,2.2944,3.3317,-128.7014,-5.5743,110.1,176.83,-1.3932,50.0022,6.2652,3.4256,9.6,6,24,2684,171,68.4,32,216,"fly_ball","medium","9",167.32,112.83,NA,"playLog","hitting",642201,633534
